source_name,source_type,title,link,published,fetched_at,domain
GNews,rss,"Isi 17+8 Tuntutan Rakyat, Bergema di Medsos dan Dibawa ke Aksi di DPR - detikNews",https://news.google.com/rss/articles/CBMirAFBVV95cUxQcjBuRkNTYUxfRUx4a0s1Z1Rqd1dFSmdkWk55SVdzS2xjUi1FTGcxdTI3OHhhamFfU3pUTVFyVUpheTI0OXhkYWgza3VXVFlZc29EaGVGNEZBTXpPUDU5c1cteFFVeDhxU1d4YTA2bkFpYnpkcXBSSDlZRW5qOWt3aDRpbnRpSTRBTVREenFJSDltc3pfVjNMd0RIOC1veDZVVXhrNXA1aUlNbG840gGyAUFVX3lxTE9zdXpCNU1CRmFheldyUzcyUzdNZlFFMjM3Mko1MU50OE1EOVV5RGJUTGF0TlJjRHRlZDJ0ODh4Vzd5SGNqLU9sXzlsYjhJNDItdTlaVm1JQVo0SHpCYUNzbDh5M1JoTTV3cHFaWURwelZjbWpjc3FVODJNQjVYdURUY1lXWTZ2QnFJYWxUM0pxSm1MalFJdXkzSmtNNlpERksySlJ1MzdQNm9FUU5rcFdIOHc?oc=5,2025-09-03 11:43:56 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,17 Ribu Tiket Whoosh Terjual Jelang Libur Panjang Akhir Pekan,https://finance.detik.com/berita-ekonomi-bisnis/d-8093919/17-ribu-tiket-whoosh-terjual-jelang-libur-panjang-akhir-pekan,2025-09-03 11:39:57 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Berita Terkini Harian Adrian Wibowo Lafc Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiWEFVX3lxTE54S251Yk9jVW5BejJUVkVaY1c1Yzd2OElWSFNqMVM4d2VndHdXWXQxeWpyeG1hQ2EybGF6SEhFUDdvNDJxa0FDY3F2X3I1ODVUQ1JTVjc5ZWQ?oc=5,2025-09-03 11:37:21 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Pajak 2026 Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiTkFVX3lxTFBWbE9Va21heHF3SThzcUR5YXUtbjBmYWdoeE14V0k5Vi0tbjBUYTRPMjZWMGd4VFpnbXZuZzI0QmVTTlNzRkRYa0M5eG5KQQ?oc=5,2025-09-03 11:37:19 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Bisnis,rss,Mengapa Beras Premium Masih Langka di Ritel Modern,https://bisnis.tempo.co/read/2045745/mengapa-beras-premium-masih-langka-di-ritel-modern,2025-09-03 11:36:17 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Mengapa Beras Premium Masih Langka di Ritel Modern - Tempo.co,https://news.google.com/rss/articles/CBMikAFBVV95cUxNb1dDdm1PRnpmVk9yWW1FRGFXSWlVam5Nb29HbWJfX2FscWlBT05vZm1NdndJRjA5S2lzSllEVG1ua0oxWEVVdDRTZXVXTUJna0NWdnBYcnJwdi1abXFKNmtKbTBudk1PM0xDYmlLMHkweXRUamxVODJiUTRuanQ3cDV2V1ItOWZLdDRDSlo4OTc?oc=5,2025-09-03 11:36:17 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Nasaruddin Umar Terbaru Hari Ini (27) - Kompas.com,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5aTmpreUx2OExja0hrVEVWbHJHMUZscTlJWFpvdlROTUNaT1BlRGJNUk83M1ZqMVp1QVJmMUlDUkJqMDYwUGwzUUNXZHdBY2daU2gwc0JxYmloal91eFlr?oc=5,2025-09-03 11:35:25 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,"Ongkos Transportasi Masyarakat RI 12,46% dari Biaya Hidup, di Atas Standar Dunia",https://finance.detik.com/berita-ekonomi-bisnis/d-8093899/ongkos-transportasi-masyarakat-ri-12-46-dari-biaya-hidup-di-atas-standar-dunia,2025-09-03 11:31:04 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,"Soal Isak ke Liverpool, Gyokeres Tepis Anggapan Pemain Punya Kuasa - detiksport",https://news.google.com/rss/articles/CBMivwFBVV95cUxQQXg0c045WTNEUjkwNzdUdEFFLVJkYWFweFl3VllJTzQxUEFpN2FHN3BRUGZHWEl2ZndnVFAzV2k3T2Q0T05mdHBON3o5SUlvcjNkenI0blg4S3M1U3JEV2RHZWxPajdWVEdKZnBraFVndE1paDI3b3hMZUJUWWFrWmZRbTN5elZDZVRWV25NOGR4ZEZ2OVFaUjBxVkZrNjU0R2M5NnlFbmRjdG9GRmhrMVVnUEU1VlNod1l4WEJhc9IBxAFBVV95cUxOYmU3dDVmNjhid0oyMU14aGd6WlRYUFBoWHp3NF9GaDFGSWZLeV82NUx3OHNPNFBCMGhLSWNPVV9uSk1XamhQWHpBcEoyMXMyNXg1NXh3QURMQTNjelJ0c2kzOUViTlRLbUJsaFFjaFRhci11UVRiYzZPS19Hbkpacl9RNGZ0UHFsczN5M2tQSFFNekFiZHJGM1Y4ZGhJUm94cnV2a25zTjJnb251WkpkMXdKRDIyVDFQa29yTWRxR0UxZDcz?oc=5,2025-09-03 11:30:30 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Ekonomi,rss,BI Borong SBN Rp200 T Buat Ongkosi Asta Cita Prabowo,https://www.cnnindonesia.com/ekonomi/20250903110748-78-1269587/bi-borong-sbn-rp200-t-buat-ongkosi-asta-cita-prabowo,2025-09-03 11:24:59 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
GNews,rss,Berita Terkini Harian gerakan 178 Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1sYzNhbWVSQzEzMV9LLVh0bmw4QVJ0VERub1R2MEQ2VzR0ckJna3QtOEdTS2x1Qmc4QXh2dk12dzV2eFlCaklDV1lZOUZsQWc?oc=5,2025-09-03 11:23:12 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,PGN Gelar Program Sosial untuk Pengemudi Bajaj Gas,https://finance.detik.com/energi/d-8095241/pgn-gelar-program-sosial-untuk-pengemudi-bajaj-gas,2025-09-03 11:23:01 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Nasional,rss,Polisi Tetapkan 10 Tersangka Kasus Penjarahan Rumah Uya Kuya,https://www.cnnindonesia.com/nasional/20250903111159-12-1269593/polisi-tetapkan-10-tersangka-kasus-penjarahan-rumah-uya-kuya,2025-09-03 11:22:44 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,Trump Ogah Pangkas Tarif India,https://finance.detik.com/berita-ekonomi-bisnis/d-8093879/trump-ogah-pangkas-tarif-india,2025-09-03 11:22:09 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Tim Media Service - Tirto.id,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBJYmJTanlVVk0xZDJZWnpKdWNWdFpQbm5kMXRMTHlpUi1tWHlGaTZQLVU5bTc4dU03V1BOb1FweWwyelcyaEdNdzM3ajVJaE0zQ3NYSTVYc0Rnb2tQaE1N?oc=5,2025-09-03 11:22:06 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Karnaval%2017%20agustus%202025 Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5BNkx2ZkpwYnZMR2lyOEYtZTQtaFpxYmJWclZCcEF6TkhDQXRTZUNmR1htbm1vZ01CdlhwMnJpMzRSLXNGd0xpc090RzVEQkJhS2tNRkRNN0xZNW5hNWdCQ3oxeXEteXpy?oc=5,2025-09-03 11:19:20 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Karnaval%2017%20agustus Terbaru Hari Ini - Kompas.com,https://news.google.com/rss/articles/CBMiX0FVX3lxTFB4eWFVbFNTcE8wQl9ENS1HMEJjZlI5M3l6Q3dwbUlwUmxLZGl3akhSMGlkOEFkWmlhTjdOUjFWWXFvZUJkQmNMX2F2LTQwVkpRRFNIeTMxT1J6Rm1Cb1Zv?oc=5,2025-09-03 11:19:19 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Dedi Mulyadi Terbaru Hari Ini (296) - Kompas.com,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5aLUtmUkhIbG56WGFFcGxpT2JBbjg5VU0zVGozeUE4NXNFM1lUUVR5MWpaMExMVDU1VlNScGFHTlp2WjF2UHpRRmd1VkhRaVNNYTRxWjByVk9nU09M?oc=5,2025-09-03 11:17:32 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita Terkini Harian Dedi+mulyadi Terbaru Hari Ini (296) - Kompas.com,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5aNXFDbHJjLW4xZWp5TFd2MWtJZHVzZVZmTm1VeXl2NWpURzE1U0VMd3FoMjBvclhXaTZyZnMyMmliR0U2cUVTbTIwc0RPUmhENlk2ejZtTDh4NXRt?oc=5,2025-09-03 11:17:31 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,11 Tersangka Pembakar DPRD di Makassar: Mahasiswa hingga Juru Parkir,https://www.cnnindonesia.com/nasional/20250903105217-12-1269583/11-tersangka-pembakar-dprd-di-makassar-mahasiswa-hingga-juru-parkir,2025-09-03 11:15:52 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
GNews,rss,Lamine Yamal: Bohong Kalau Aku Tak Mau Menang Ballon d'Or! - detiksport,https://news.google.com/rss/articles/CBMisgFBVV95cUxQRDJ5dUNDYUlCYi1fZUpkcHZIZldXcHcwZzZwdFJObEpKZ3hYYjhpNy1pczVHNGtrV0ZBNnFYd2VHcXFnMzJSTWg3MDZCVzhUb2dWX2ZZQU9reHdLcW5xY3Z5MUM1ajRmaGpmN05vN0Ffa29fVHE1TUswVGRjMUswZVo2clpGY2NQRTFMcmJFWXhMZUoxR0RwdFpEcnFaWGdEbmlpUkt4cjBEQWZ5U0tRRndn0gG3AUFVX3lxTE5VdGN0WVlfWi1zSTNneHUwVTl1VmJNZ0dxbE9RWTFQdHJ1MGNIVWRPZDZIM292V2FrMy14NEQ3eGRyeU9JV1FiZTBKWV85NHhzTS1YdXBqODJiN0htbkc1a0VxYTdDbjVvZUVvbU0zUmJvZUsxbFlXODVnZTdRZjJXLVg0WW1tRmVwamd3ZE1hamp2Tl9JSUdYeTZCaHQzdWp5WlA5OWZYRXRjSVlmZ3RRckxGUGtDRQ?oc=5,2025-09-03 11:15:10 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Misteri 5 Mayat di Indramayu Siapa Sebenarnya Keluarga Haji Sahroni? - Kompas.com,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPeTEzck5iM0JJYVpNSFZSZjRyb1MzMkFVWDdWcDJieFJJbThaOVItdFpyNlFrMF8tZGV6NS1MbUVOTzU2YTVkOUJ5NkphRGVQZDV2bDNDcFJERTBDcGNLZ1Z2VVdydVJGbHRHOXpfeUR6N3NiZDRlZkgteW1uWlVBdmVTa1lJRHMwZklRVm1qblVLMHB3NkFCNDRmVXBZY2FsNzBWVmxLMVJ5YVhCSENpbDVybXB2MHltN21WOUY0NHhFZHo3YmFKTk50TlpheGkyNGVn?oc=5,2025-09-03 11:15:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Wapres Gibran Digugat Perdata oleh Warga Sipil ke PN Jakarta Pusat - Kompas.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOSTdOU29GTlBJMElEX2pWNVZrcGhMMWMtVjduVEQ2b3ZvY3Y3Qi1iY3RNTGp2WmlRSnhGZHRpZUtKNDJRWHJ3QVYwRUQ0dHVBeEpjbWZOWGdOcms1MWhkbjZwd0RxQVZfVXBtUENvOGhrbWZ5UFNseEE5S0RldjNPUzVudy1Pcm1FdkJWaUdpbDRuWEVHd0ZuZGdpRFFYX1l3Z05tOERFaW4zN3JCX3h5a2ZVQ3JRelB5QUNZ?oc=5,2025-09-03 11:12:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Nasional,rss,ASN Jakarta Mulai Bekerja di Kantor Lagi,https://nasional.tempo.co/read/2045730/asn-jakarta-mulai-bekerja-di-kantor-lagi,2025-09-03 11:10:00 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,ASN Jakarta Mulai Bekerja di Kantor Lagi - Tempo.co,https://news.google.com/rss/articles/CBMigwFBVV95cUxNb1FrWDhiVHBWUlRQQXktVzBzbzRXUG9lQmE0dDdObTF0QnRRdldmQXFEN2ZabW03ZDBJUmNBTnBkRVdwSkh6dW5OWFZJSGFST1QwSEtyOWVEOU95MHBIUWYwYm5xQkJKc0k4bGIxS2hncFNYdC1PVjZpNUJCSmJzZUFEZw?oc=5,2025-09-03 11:10:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"Prabowo di Parade Militer China: Disambut Xi Jinping, Sebelahan dengan Putin - Kompas.com",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBsV0JCV1p5SnFFSVFuT1U0d0xxbFNCTGdNcEhLRUdydXdhNWdkOGxoWmxtcVlnNS1MVWZpeElSR09lbG5xLVRjRDRmUHpzeVk?oc=5,2025-09-03 11:09:13 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,BI Suntik Dana ke Program Perumahan &amp; Kopdes Lewat Pembelian SBN Rp 200 T,https://finance.detik.com/moneter/d-8093848/bi-suntik-dana-ke-program-perumahan-kopdes-lewat-pembelian-sbn-rp-200-t,2025-09-03 11:08:32 +0700,2025-09-03 22:21:58 +0700,detik.com
CNNI Ekonomi,rss,"KAI Diskon 20 Persen Tiket KA Jarak Jauh pada September, Cek Syaratnya",https://www.cnnindonesia.com/ekonomi/20250903100914-92-1269565/kai-diskon-20-persen-tiket-ka-jarak-jauh-pada-september-cek-syaratnya,2025-09-03 11:07:37 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,Praktis! Begini Cara Top Up DANA Lewat Transfer Bank hingga Minimarket,https://finance.detik.com/berita-ekonomi-bisnis/d-8092794/praktis-begini-cara-top-up-dana-lewat-transfer-bank-hingga-minimarket,2025-09-03 11:07:29 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Dedi Mulyadi Minta Kapolda Jabar Bebaskan Mahasiswa Tanpa Kriminal yang Ditangkap Saat Demo - Kompas.com,https://news.google.com/rss/articles/CBMiwgFBVV95cUxNU2hHSGttSmJ6Y1drc3phNENOT2VxOHBYTkRnVnhtY3FHV0M0czN6TjB3SWhBc2dLSEtNbkl6RC1PbUczMHhKeUVXOW55RjF2ems5UmtuRkpqbWk2TEZxaEF1WXZsRVFiMUZkUnhtX042X0U5NE9qTnEwUDVxOHYyWXRQdWdnaHF2XzRvTk1ZZWZlTUduUVd0eXVrOXd4YW1qXzB1SUZmMVI3NHlLay04R1dILXRNUGFVMjQteG5sTXpkQQ?oc=5,2025-09-03 11:07:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,"Jakarta Sudah Normal, Pramono Minta Kebijakan WFH Dicabut",https://www.cnnindonesia.com/nasional/20250903105238-20-1269579/jakarta-sudah-normal-pramono-minta-kebijakan-wfh-dicabut,2025-09-03 11:05:38 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Detik Finance,rss,"Emiten Farmasi (KLBF) Mau Buyback Saham, Siapkan Dana Rp 250 M",https://finance.detik.com/bursa-dan-valas/d-8093817/emiten-farmasi-klbf-mau-buyback-saham-siapkan-dana-rp-250-m,2025-09-03 11:03:30 +0700,2025-09-03 22:21:58 +0700,detik.com
Tempo Bisnis,rss,Pesan Gubernur Babel ke PT Timah dalam Mengerahkan Satgas Tambang,https://bisnis.tempo.co/read/2045722/pesan-gubernur-babel-ke-pt-timah-dalam-mengerahkan-satgas-tambang,2025-09-03 11:03:00 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Pesan Gubernur Babel ke PT Timah dalam Mengerahkan Satgas Tambang - Tempo.co,https://news.google.com/rss/articles/CBMipAFBVV95cUxNTnEwdTlKZ3ZhQWF1RUFCbE56S2ZwNmFqeU1JenBiNi0xb1lUeWZ3NWRrbm1kNlUtREItbHMyUjR0Uy03Mm1Fc2N5OFRKX0NKbXZnTXF2VjFGVGZGbmNUTzJnLThDSFE1TTVQbDRic2RNWEtuckJvT19tamwtR1pJV1ZRX3hxdVBvVlRod3BPZlR6dzFjZF8taUw0OVRkUFgxamc4MQ?oc=5,2025-09-03 11:03:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"3 Cara Masak Mi Goreng agar Bumbu Rata, Tidak Hancur ataupun Menggumpal - Kompas.com",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOeWtpejVZaVlNaG9md2VvRlR1ZkhkM0JQUXFMdERQdGM3OFdhT0N2dUh5UjVhbGs0MDFrMFMtczFSSVdTZFE1OFZKNEhTSE9MSWdIbWlxUXIxUWxhYUhTdFBzUk9nbTRmc09LRHlReWgwMjE4NWpVNzl3XzFqQUdPRVY0RjR6VHIxd2hCVzhHZVVadlotNEY4cHExa3MzWkpLMDg5aDhZOFlyS1JXSlVQeWdpNUM2b1J5ZmhiazYwR3RNQQ?oc=5,2025-09-03 11:03:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Demonstrasi di Indonesia: Memutar Refleksi dari Jerman Soal Kebebasan Pers - Tempo.co,https://news.google.com/rss/articles/CBMitwFBVV95cUxOQVVVWHpuRFBtRUxuWGpDYjN1QWhlR3E2NGFFUUFNZmp2MGtpZXptSFlLZ0lrNl9Bc3AzUGV0c2hCWFQ0Q05YVVVOOVh5LUI4TmkzR3Y5Y21BYmhBN0lnazNCdUwtdXJIQmRfdF9MVHpfWUEtNDJyOUo2NnVySlBYLWh6c3RLTGRsQ3J0dUd1MzRaOWNZZE1zOEVOekttSUIxUVZKM2pzbmJadWJ2NVgtLUI0UW55SmM?oc=5,2025-09-03 11:00:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"Informasi Demo Hari Ini di Jakarta, Ada di 3 Titik - Kompas.com - Kompas.com",https://news.google.com/rss/articles/CBMipgFBVV95cUxQeWJxdTJxbGRNTG5mclg1WU9ULWxxcUZUX2RMZ29jSXM3RlRRUExJcldaS25oUkJkTlB0aERvTGxKVVdGa01XZF9EdGRxWG02THowaVJ2Q3Fra2I1ZExwNjhEOE45bndDbEFUcUVsZGFWcjFIQXRwTE5lUnZMd3NCSmN4TlhJWWw5NlVfTFdWZTdEbWQ5LVNTX3ZadUo3Y0E5OEZXUUhB0gGmAUFVX3lxTFBJQUI4Zi1tcWRkTng5V3l1dUxuTmY2eENJX2Y4UnRkSUIyM0hYN05yM2ZBbWdFeEtIWU9wWVhCV21kOXdXV2Q4ZXlPWXo1a0dQSlJ6UnR4TEUzT240V3ctamFqdzBPblBNSHNabWcxVldRbnU1VUw1RHVIV0ZfclMxbXNoTmZmOG1QMFdJMTJYRFZjZzhOUTU0WV9VTV9rSkczbDBrTUE?oc=5,2025-09-03 11:00:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,Polisi: 5 Jasad Sekeluarga di Indramayu Diduga Korban Pembunuhan,https://www.cnnindonesia.com/nasional/20250903103441-12-1269578/polisi-5-jasad-sekeluarga-di-indramayu-diduga-korban-pembunuhan,2025-09-03 10:58:27 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Nasional,rss,IPC Dorong Pembentukan Tim Independen Hitung Standar Gaji DPR,https://nasional.tempo.co/read/2045728/ipc-dorong-pembentukan-tim-independen-hitung-standar-gaji-dpr,2025-09-03 10:57:31 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,IPC Dorong Pembentukan Tim Independen Hitung Standar Gaji DPR - Tempo.co,https://news.google.com/rss/articles/CBMinwFBVV95cUxPTjR6VGtLX0JPMHJkT045a0pDa09wRjhwUUxVVjZydlY0dlpFVldCc3RzN2praXBZTXoyYzFiUGw3eDB2TjlBNG9RNjUzUGlRMUxvMXY3ZnFXR09iQkNvQjNJclVfTDBYbXBPamVmQ0JjV3YtWHV1emVxN1czdDQ5SjFVVF9TanBjS2U3VVlQdFlyUWFKTmhaOHBXN3kwZlE?oc=5,2025-09-03 10:57:31 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,BMKG: Gerhana Bulan pada 7-8 September Nanti Punya 7 Fase - Tempo.co,https://news.google.com/rss/articles/CBMilwFBVV95cUxNOWV1MXZlV01PNDEzOW9uVXBVd0xmTFhKaTcwdE1sUDFsejQxM0JsRHRyYmlrQ3BWSF80dE9zdVAyQU0yRGNZSWZzVzl2cHZBV2ZUV3k2NkNhWkRIVV93Mlp2cWlLNnBFMzE0eC1hdXlnY2REZmlrY3pEeWNxMmFKbmZzdmxzS0R0YXlsdHN5Mk9ZMnBZQ2hV?oc=5,2025-09-03 10:56:20 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Wan Faizal - Tirto.id,https://news.google.com/rss/articles/CBMiVkFVX3lxTE41Mmw0T0RXVktoMG9lMV93cUkwUjdRT3NHalJxeWhIVWQ3TWdhdmVLUml1cWdnaUhad0lIZ3NMOFpPeGNYOTBpLXppNmdOMmozTXRSYUFB?oc=5,2025-09-03 10:54:54 +0700,2025-09-03 22:21:58 +0700,news.google.com
Tempo Nasional,rss,Fraksi PAN DPR Ajukan Penghentian Gaji hingga Tunjangan untuk Eko Patrio dan Uya Kuya,https://nasional.tempo.co/read/2045726/fraksi-pan-dpr-ajukan-penghentian-gaji-hingga-tunjangan-untuk-eko-patrio-dan-uya-kuya,2025-09-03 10:54:04 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,Berita dan Informasi Pppk Terbaru Hari Ini - Tirto.id - Halaman 24 - Tirto.id,https://news.google.com/rss/articles/CBMiS0FVX3lxTFBNbWRTbW0weDc2VWhpS1BITFJFaHNINnF0bng4QkFUZWF6c28wN19mVUdFRGxVaHprMnhJRklKU001NDVRZVBIcUxGWQ?oc=5,2025-09-03 10:51:38 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Berita dan Informasi Insider Terbaru Hari Ini - Tirto.id - Halaman 250 - Tirto.id,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9GcTFyTWlJS19WWjFoT01pYUVCcmpCQ2lIY25sZ2JDc1QwSGl6cFNqeERfZ2xCY0hLSzJHeUt4dGZJM0c5eDFGWWVWRHpwWGJTd1E?oc=5,2025-09-03 10:49:18 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Wan Faizal - Tirto.id,https://news.google.com/rss/articles/CBMiVkFVX3lxTE16RDJ6QThNSWl2N3FuaTFsWGctX25OTURqem5FZ2RzcDhya1FZMVJFaTA3LVVTaDdEdXJkUTJtSkR0RDByMjBzbXREbTFZNkxRRFZnODNR?oc=5,2025-09-03 10:49:15 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,Polda DIY Bantah Intimidasi Keluarga Mahasiswa Amikom Yang Tewas - Tempo.co,https://news.google.com/rss/articles/CBMioAFBVV95cUxNbk5LTXdsUjVaODliWW1yRXBmajVBZnZjMFo5T1ZHcklqWXdlM1BCeTRZb2hEa2w4blVQWHVDT0t1YUNacXE3Ql9uRE5uSVF5X05UMGFtd21sNXNEODFmajliZXJvWVpmdzZ3VmpqSGNBVHRaTnA4Yk9JMnVad2V1TjRHdDdCaFRDZkRVelpXc2pxVnFPNUJoYzRHUEp2aHNx?oc=5,2025-09-03 10:48:37 +0700,2025-09-03 22:21:58 +0700,news.google.com
CNNI Nasional,rss,"KPK Sita 18 Bidang Tanah Seluas 4,7 Hektare di Kasus Kemnaker",https://www.cnnindonesia.com/nasional/20250903104037-12-1269576/kpk-sita-18-bidang-tanah-seluas-47-hektare-di-kasus-kemnaker,2025-09-03 10:47:05 +0700,2025-09-03 22:21:58 +0700,cnnindonesia.com
Tempo Nasional,rss,PAN Ajukan Penghentian Gaji-Tunjangan Eko Patrio dan Uya Kuya,https://nasional.tempo.co/read/2045723/pan-ajukan-penghentian-gaji-tunjangan-eko-patrio-dan-uya-kuya,2025-09-03 10:46:00 +0700,2025-09-03 22:21:58 +0700,tempo.co
GNews,rss,PAN Ajukan Penghentian Gaji-Tunjangan Eko Patrio dan Uya Kuya - Tempo.co,https://news.google.com/rss/articles/CBMinwFBVV95cUxNd29BOFU4aWRGRUNuc2NqOXZuVHoyRWNsdjFITFo3aFNvNkhGSUw5RFc3cVVhcVJ1Z2xUaU1OdUVDU0ktRGxJSll1bzFNZ182c0RvdmV3cnV5V0ppaVpCOFE2aFViQ0dTUDBfaUhrVXdTTkRIZFN0aEFWaWdZTXhpY2NnQTR2QlFoQ0FmQWxjQm1qajN2cnoweV9BWFp1ems?oc=5,2025-09-03 10:46:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
Detik Finance,rss,Harga Emas Antam Meledak! Jadi Semahal Ini Sekarang,https://finance.detik.com/berita-ekonomi-bisnis/d-8093773/harga-emas-antam-meledak-jadi-semahal-ini-sekarang,2025-09-03 10:41:40 +0700,2025-09-03 22:21:58 +0700,detik.com
GNews,rss,Harga Emas Antam Meledak! Jadi Semahal Ini Sekarang - detikFinance,https://news.google.com/rss/articles/CBMirAFBVV95cUxOb2lsYzkxWjR0VHUySzVJOU9XbzFnREdhRzJObkp6bUh6c2VpalpULU40dFpjYzV1UWIwbEE4LVpUWXFrcTJxN0YxbE5fOXF4TGEzOHJPNzJGcWkydHpEOVJDWTBXUUpoSWo5QjdWLWZuelRIdm9UX2l5QzRyNmJiMTl2Z0hPamR1Yi1mTTd5OEJmZS12dWlHYTlCVWtXWHdqYkpSRG9zb1V3NnVV0gGyAUFVX3lxTFBuZHhUT0ZVMV9CWE1vT1R6MmR2NVptN0VTVjJ0M0wxSlRzdHRhWE8xWm1ZYTg5VFhKcUo3Z2FuWUp5NFk3QTU0amdDOTBiZXgwYWVnUURIMjFmMkdTTHd4YXI3Q3V3OTk3OG4zcW1FNXlIZ0luSjIzM2w1M0JkRmthU1AyRmU4QXFuYk9aVnRfZnFCWDc3a0tMSGdhVTROZExjZWFQUzJzMjROeHNROWNaYWc?oc=5,2025-09-03 10:41:40 +0700,2025-09-03 22:21:58 +0700,news.google.com
GNews,rss,"[KLARIFIKASI] Foto Dildo Ini Bukan Berasal dari Rumah Sahroni, Tersebar Sejak 2020 - Kompas.com",https://news.google.com/rss/articles/CBMixgFBVV95cUxPTmEtU3ZlRGp3UGRoN2x1Tk1BVTBoakZIZEwtZXUwYWlpbDhBdGRLbTFrNlVMaGllMkVFeEdBNHR3a2RmVTBDcXVIWW5OTFRUaGl1ei10bV9qYTlfVHc3dDh5eW5xYmtqSlJMNlppakhZaElld0ZEMHBsWDhlMG1kMklPUFU4M1hkODJ1NFB2bEI4NVFPbDRoeXE3NjFiS2xhbEFMRWJKaHRjSXExWHh0eHVxUWlscG9BaHNKV3BiQ0JqVUxVLWc?oc=5,2025-09-03 10:40:00 +0700,2025-09-03 22:21:58 +0700,news.google.com
